,Unnamed: 0,ASIN,PID,PT,Set,difficult,Error,height cm,width cm,length cm,depth cm,thickness cm,diameter cm,height inch,width inch,length inch,depth inch,thickness inch,diameter inch,rim.size inch,rim.size cm,rim.width inch,rim.width cm,Image link
13552,14095,B08MDRP9KB,41a9q06pVzL,LAMP,test,FALSE,Error?,20.0,14.5,,6.5,,,7.9,5.7,,2.6,,,,,,,https://m.media-amazon.com/images/I/41a9q06pVzL.AC.jpg
13553,14096,B07NJRV4MY,415G2hfoMrL,LAMP,train,FALSE,Error?,24.5,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/415G2hfoMrL.AC.jpg
13554,14124,B08CD8KKNW,411fl2y8O+L,LAMP,train,FALSE,Error?,6.0,3.6,,3.6,,,,,,,,,,,,,https://m.media-amazon.com/images/I/411fl2y8O+L.AC.jpg
13555,14125,B072JWG2W7,41JYC0QWVXL,LAMP,test,FALSE,,,,,,,,3.9,2.0,,2.0,,,,,,,https://m.media-amazon.com/images/I/41JYC0QWVXL.AC.jpg
13556,14126,B07VKLQ9ZZ,31zfMSiKlaL,LAMP,train,FALSE,Error?,,,,,,,8.7,,,,,,,,,,https://m.media-amazon.com/images/I/31zfMSiKlaL.AC.jpg
13557,14127,B07VFNNPLM,31epD2nWU3L,LAMP,train,FALSE,Error?,,,,,,,5.0,2.0,,2.0,,,,,,,https://m.media-amazon.com/images/I/31epD2nWU3L.AC.jpg
13558,14128,B08S75HGDX,51xAWyezeQL,LAMP,train,FALSE,,,,,,,,1.57,3.78,,3.78,,,,,,,https://m.media-amazon.com/images/I/51xAWyezeQL.AC.jpg
13559,14129,B07T9N9K83,41eCENJgqNL,LAMP,test,FALSE,Error?,,,,,,,9.45,,,,,,,,,,https://m.media-amazon.com/images/I/41eCENJgqNL.AC.jpg
13560,14130,B07DNXQSLN,51IFDWuhffL,LAMP,train,FALSE,Error?,26.0,,,,,,10.0,,,,,,,,,,https://m.media-amazon.com/images/I/51IFDWuhffL.AC.jpg
13561,14131,B08B4MX65C,410UcUyJZTL,LAMP,train,FALSE,Error?,,,,,,,10.23,,,,,,,,,,https://m.media-amazon.com/images/I/410UcUyJZTL.AC.jpg
13562,14132,B07YYXSCKG,41V9rCIhAqL,LAMP,train,FALSE,Error?,,,,,,,5.0,2.63,,2.63,,,,,,,https://m.media-amazon.com/images/I/41V9rCIhAqL.AC.jpg
13563,14133,B07CVHVT62,41u9wjYkYEL,LAMP,train,FALSE,,11.4,,,3.0,,,4.5,1.4,,1.4,,,,,,,https://m.media-amazon.com/images/I/41u9wjYkYEL.AC.jpg
13564,14134,B08FQN5H7L,31iRF5ASaPL,LAMP,train,FALSE,Error?,,,,,,,6.0,3.0,,3.0,,,,,,,https://m.media-amazon.com/images/I/31iRF5ASaPL.AC.jpg
13565,14135,B07SGQN4T8,41aD+3U72SL,LAMP,train,6,Error?,,,,,,,6.0,3.15,,3.15,,,,,,,https://m.media-amazon.com/images/I/41aD+3U72SL.AC.jpg
13566,14136,B08BPJ4FHZ,31iCXQ5YjmL,LAMP,train,FALSE,Error?,,,,,,,5.25,3.8,,3.8,,,,,,,https://m.media-amazon.com/images/I/31iCXQ5YjmL.AC.jpg
13567,14137,B08GPJK53R,31YHUCfjaZL,LAMP,train,FALSE,Error?,,,,,,,5.31,3.94,,3.94,,,,,,,https://m.media-amazon.com/images/I/31YHUCfjaZL.AC.jpg
13568,14138,B07VFMKRLK,41ydTUuFmlL,LAMP,train,FALSE,ERROR - Incorrect OCR Text,,,,,,,7.4,6.3,,0.15,,,,,,,https://m.media-amazon.com/images/I/41ydTUuFmlL.AC.jpg
13569,14139,B019Q6VRP0,51GQ18FDo1L,LAMP,test,FALSE,,,,,,,,3.9,5.24,,5.24,,,,,,,https://m.media-amazon.com/images/I/51GQ18FDo1L.AC.jpg
13570,14140,B07CPW1GQL,312xILzpDJL,LAMP,train,TRUE,Error?,21.5,10.0,,4.5,,,,,,,,,,,,,https://m.media-amazon.com/images/I/312xILzpDJL.AC.jpg
13571,14141,B07DPDVHMM,31IpZwHhToL,LAMP,train,FALSE,,,,,,,,5.09,4.76,,4.76,,,,,,,https://m.media-amazon.com/images/I/31IpZwHhToL.AC.jpg
13572,14142,B08D6X91LV,51xkThXXh3L,LAMP,train,FALSE,Error?,,,,,,,5.71,4.53,,4.53,,,,,,,https://m.media-amazon.com/images/I/51xkThXXh3L.AC.jpg
13573,14143,B089NLDNXX,41Nc4Y0C0iL,LAMP,train,FALSE,Error?,,,,,,,6.9,5.5,,2.4,,,,,,,https://m.media-amazon.com/images/I/41Nc4Y0C0iL.AC.jpg
13574,14144,B07DVJGPJ8,31tqkkhQtXL,LAMP,test,FALSE,Error?,15.5,7.5,,7.5,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31tqkkhQtXL.AC.jpg
13575,14145,B08K8XRF53,31ML+R8uyrL,LAMP,train,FALSE,,16.0,14.0,,1.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31ML+R8uyrL.AC.jpg
13576,14146,B08FJ1PMZS,415AT-fNL3L,LAMP,train,FALSE,Error?,,,,,,,6.8,3.9,,4.71,,,,,,,https://m.media-amazon.com/images/I/415AT-fNL3L.AC.jpg
13577,14147,B08FXYX49R,51+YVb0k+KL,LAMP,train,FALSE,Error?,,,,,,,6.5,4.7,,4.7,,,,,,,https://m.media-amazon.com/images/I/51+YVb0k+KL.AC.jpg
13578,14148,B07XJTLFMP,41HDh2PhyZL,LAMP,train,FALSE,Error?,21.5,8.0,,8.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41HDh2PhyZL.AC.jpg
13579,14149,B07DPCZB8G,41qb-pFxEpL,LAMP,train,FALSE,Error?,,,,,,,4.72,2.76,,8.67,,,,,,,https://m.media-amazon.com/images/I/41qb-pFxEpL.AC.jpg
13580,14150,B08DTP8MH5,41rxPQxZ-6L,LAMP,train,FALSE,Error?,,,,,,,16.3,,,,,,,,,,https://m.media-amazon.com/images/I/41rxPQxZ-6L.AC.jpg
13581,14151,B08X2FQ2R7,31Kbkahw9YL,LAMP,train,FALSE,,15.0,10.0,,6.5,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31Kbkahw9YL.AC.jpg
13582,14152,B08D969MF5,41oHvZ9nUAL,LAMP,train,FALSE,Error?,,,,,,,6.3,5.51,,4.72,,,,,,,https://m.media-amazon.com/images/I/41oHvZ9nUAL.AC.jpg
13583,14153,B08H4MK7LZ,31RHXduvDSL,LAMP,train,FALSE,Error?,5.8,5.2,,5.2,,,2.28,2.04,,2.04,,,,,,,https://m.media-amazon.com/images/I/31RHXduvDSL.AC.jpg
13584,14154,B08MT3P7Q7,41Wk19CGflL,LAMP,train,FALSE,Error?,21.0,11.0,,6.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41Wk19CGflL.AC.jpg
13585,14155,B08B86QZZD,51LzwNhq34L,LAMP,test,FALSE,Error?,,,,,,,7.2,6.5,,3.4,,,,,,,https://m.media-amazon.com/images/I/51LzwNhq34L.AC.jpg
13586,14156,B0836XD99P,41LOTPIbfXL,LAMP,test,FALSE,Error?,7.45,5.4,,5.4,,,2.93,2.13,,2.13,,,,,,,https://m.media-amazon.com/images/I/41LOTPIbfXL.AC.jpg
13587,14157,B07SRHFJGT,514NJwQRTwL,LAMP,test,FALSE,,,,,,,,8.5,6.1,,3.46,,,,,,,https://m.media-amazon.com/images/I/514NJwQRTwL.AC.jpg
13588,14158,B08B399M2Y,51fhHTSx19L,LAMP,train,FALSE,Error?,,,,,,,18.31,,,,,,,,,,https://m.media-amazon.com/images/I/51fhHTSx19L.AC.jpg
13589,14159,B08KW6SJVV,41lmE3DrMrL,LAMP,train,FALSE,Error?,10.4,9.4,,9.4,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41lmE3DrMrL.AC.jpg
13590,14160,B08NSV6FFJ,418GIpKrVeL,LAMP,train,FALSE,Error?,,,,,,,9.0,5.0,,5.0,,,,,,,https://m.media-amazon.com/images/I/418GIpKrVeL.AC.jpg
13591,14161,B08QVPKTLJ,31lz9NjSwDL,LAMP,train,FALSE,Error?,16.2,9.2,,,,,6.37,3.62,,,,,,,,,https://m.media-amazon.com/images/I/31lz9NjSwDL.AC.jpg
13592,14162,B08D94KVSR,41f07QmX1zL,LAMP,train,FALSE,,9.0,6.0,,5.251,,,3.54,2.36,,2.07,,,,,,,https://m.media-amazon.com/images/I/41f07QmX1zL.AC.jpg
13593,14163,B07CXY2PNX,41Z6861gwfL,LAMP,train,FALSE,,11.4,7.6,,3.0,,,4.5,3.0,,1.4,,,,,,,https://m.media-amazon.com/images/I/41Z6861gwfL.AC.jpg
13594,14164,B07J9VR31Y,41FKTIQwlUL,LAMP,train,FALSE,,11.4,7.6,,3.0,,,4.5,3.0,,1.4,,,,,,,https://m.media-amazon.com/images/I/41FKTIQwlUL.AC.jpg
13595,14165,B08BLJCDDK,41FEC0ci64L,LAMP,train,FALSE,,11.4,7.6,,3.0,,,4.5,3.0,,1.4,,,,,,,https://m.media-amazon.com/images/I/41FEC0ci64L.AC.jpg
13596,14166,B08C2PYDWC,41Tgb1a7z7L,LAMP,train,FALSE,,11.4,7.6,,3.0,,,4.5,3.0,,1.4,,,,,,,https://m.media-amazon.com/images/I/41Tgb1a7z7L.AC.jpg
13597,14167,B08F7N9XF4,31jY7xCXJdL,LAMP,train,FALSE,Error?,,,,,,,13.4,3.15,,3.15,,,,,,,https://m.media-amazon.com/images/I/31jY7xCXJdL.AC.jpg
13598,14168,B085V6W5VM,31NEfAcn-vL,LAMP,train,FALSE,Error?,,,,,,,20.0,,,,,,,,,,https://m.media-amazon.com/images/I/31NEfAcn-vL.AC.jpg
13599,14169,B08DTQLMQR,319lvVJA+JL,LAMP,train,FALSE,Error?,,,,,,,20.0,,,,,,,,,,https://m.media-amazon.com/images/I/319lvVJA+JL.AC.jpg
13600,14170,B08HRZKYT2,31eC64vNz9L,LAMP,train,FALSE,Error?,60.0,10.0,,10.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31eC64vNz9L.AC.jpg
13601,14171,B08KJBJGPJ,41ROjVUzWlL,LAMP,train,FALSE,Error?,,,,,,,8.7,5.9,,5.9,,,,,,,https://m.media-amazon.com/images/I/41ROjVUzWlL.AC.jpg
13602,14172,B08NSN1X8N,41Trc+FHJBL,LAMP,train,FALSE,Error?,,,,,,,10.0,5.5,,5.5,,,,,,,https://m.media-amazon.com/images/I/41Trc+FHJBL.AC.jpg
13603,14173,B00VPTKQ7M,510i1tt13SL,LAMP,test,FALSE,Error?,,,,,,,10.2,5.5,,5.5,,,,,,,https://m.media-amazon.com/images/I/510i1tt13SL.AC.jpg
13604,14174,B074TB2ZB4,410db5OKoML,LAMP,train,FALSE,Error?,,,,,,,8.66,6.29,,6.29,,,,,,,https://m.media-amazon.com/images/I/410db5OKoML.AC.jpg
13605,14175,B08F4TLN8Y,41Un8n05+5L,LAMP,test,FALSE,Error?,,,,,,,11.8,5.1,,5.1,,,,,,,https://m.media-amazon.com/images/I/41Un8n05+5L.AC.jpg
13606,14176,B07VG78F7R,51yUCsH3tVL,LAMP,train,FALSE,,,,,,,,10.2,10.2,,1.8,,,,,,,https://m.media-amazon.com/images/I/51yUCsH3tVL.AC.jpg
13607,14177,B071H9KXQ4,31qWD8VFd7L,LAMP,test,FALSE,,,,,,,,10.08,10.63,,1.89,,,,,,,https://m.media-amazon.com/images/I/31qWD8VFd7L.AC.jpg
13608,14178,B08GSP4184,41CiF24jfxL,LAMP,train,FALSE,Error?,,,,,,,13.3,4.72,,4.72,,,,,,,https://m.media-amazon.com/images/I/41CiF24jfxL.AC.jpg
13609,14179,B08MFK2JCJ,41oetTMoCfL,LAMP,test,FALSE,Error?,14.0,6.2,,6.2,,,5.51,2.44,,2.44,,,,,,,https://m.media-amazon.com/images/I/41oetTMoCfL.AC.jpg
13610,14180,B00I9VAJEY,310Qak+kytL,LAMP,test,FALSE,,20.0,20.0,,3.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/310Qak+kytL.AC.jpg
13611,14181,B013QSO04O,51UnG1v9H8L,LAMP,test,FALSE,Error?,,,,,,,9.0,9.0,,5.0,,,,,,,https://m.media-amazon.com/images/I/51UnG1v9H8L.AC.jpg
13612,14182,B013QSO788,51zQJ36DJ2L,LAMP,test,FALSE,Error?,,,,,,,9.0,9.0,,5.0,,,,,,,https://m.media-amazon.com/images/I/51zQJ36DJ2L.AC.jpg
13613,14183,B085B369DV,31A8FqhIa4L,LAMP,train,FALSE,Error?,21.0,11.5,,11.5,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31A8FqhIa4L.AC.jpg
13614,14184,B08848L3YD,31eYRxm0g8L,LAMP,train,FALSE,Error?,,,,,,,10.62,6.29,,6.29,,,,,,,https://m.media-amazon.com/images/I/31eYRxm0g8L.AC.jpg
13615,14185,B08BFW46LK,41yQPvvTjwL,LAMP,train,FALSE,Error?,39.0,,,,,,15.3,,,8.2,,,,,,,https://m.media-amazon.com/images/I/41yQPvvTjwL.AC.jpg
13616,14186,B07S2P69VC,41Q+Nz6o-zL,LAMP,train,FALSE,,8.4,7.3,,7.3,,,3.31,2.88,,2.88,,,,,,,https://m.media-amazon.com/images/I/41Q+Nz6o-zL.AC.jpg
13617,14187,B08P455LJD,31TmOv9NAFL,LAMP,test,FALSE,Error?,13.0,6.8,,6.8,,,5.1,2.6,,2.6,,,,,,,https://m.media-amazon.com/images/I/31TmOv9NAFL.AC.jpg
13618,14188,B08KD1XL12,51QpBhvwK0L,LAMP,test,FALSE,Error?,13.5,12.0,,12.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/51QpBhvwK0L.AC.jpg
13619,14189,B07VPQKCPD,41vcTQmDFYL,LAMP,train,FALSE,Error?,,,,,,,11.0,7.0,,7.0,,,,,,,https://m.media-amazon.com/images/I/41vcTQmDFYL.AC.jpg
13620,14190,B07ZNG92KJ,41doabNM16L,LAMP,test,FALSE,Error?,,,,,,,15.74,4.72,,4.72,,,,,,,https://m.media-amazon.com/images/I/41doabNM16L.AC.jpg
13621,14191,B08D6BR9XF,41zuXIIIEIL,LAMP,test,FALSE,Error?,,,,,,,14.15,5.75,,5.75,,,,,,,https://m.media-amazon.com/images/I/41zuXIIIEIL.AC.jpg
13622,14192,B087Q47LTT,41OZVlWV2mL,LAMP,train,FALSE,Error?,,,,,,,14.8,5.5,,5.5,,,,,,,https://m.media-amazon.com/images/I/41OZVlWV2mL.AC.jpg
13623,14193,B089R68J56,31-eXHMvINL,LAMP,train,FALSE,Error?,,,,,,,14.8,5.5,,5.5,,,,,,,https://m.media-amazon.com/images/I/31-eXHMvINL.AC.jpg
13624,14194,B089FZHBMR,41QScpikMpL,LAMP,train,FALSE,Error?,,,,,,,15.7,3.9,,6.3,,,,,,,https://m.media-amazon.com/images/I/41QScpikMpL.AC.jpg
13625,14195,B07H1RR7ZK,41CcJ8Jk+ZL,LAMP,train,FALSE,Error?,23.5,26.0,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41CcJ8Jk+ZL.AC.jpg
13626,14196,B08M3KWHL1,311sSqxbXjL,LAMP,train,FALSE,Error?,16.0,14.0,,14.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/311sSqxbXjL.AC.jpg
13627,14197,B085RGZDL6,41pA--DcqJL,LAMP,train,FALSE,,4.0,9.5,,9.5,,,1.57,3.74,,3.74,,,,,,,https://m.media-amazon.com/images/I/41pA--DcqJL.AC.jpg
13628,14198,B082XN8GJY,41M5L4Akc2L,LAMP,train,FALSE,Error?,,,,,,,13.2,7.5,,7.5,,,,,,,https://m.media-amazon.com/images/I/41M5L4Akc2L.AC.jpg
13629,14199,B08KW8KLNT,31LV310ujyL,LAMP,train,FALSE,Error?,24.8,14.2,,14.2,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31LV310ujyL.AC.jpg
13630,14200,B0893V7MSW,51YG83-NPTL,LAMP,test,FALSE,,,,,,,,17.72,5.5,,5.5,,,,,,,https://m.media-amazon.com/images/I/51YG83-NPTL.AC.jpg
13631,14201,B0893W8LLV,51P7na0TPkL,LAMP,train,FALSE,,,,,,,,17.72,5.5,,5.5,,,,,,,https://m.media-amazon.com/images/I/51P7na0TPkL.AC.jpg
13632,14202,B084WZJJXY,31n8x4MvZhL,LAMP,train,FALSE,Error?,,,,,,,15.5,7.0,,7.0,,,,,,,https://m.media-amazon.com/images/I/31n8x4MvZhL.AC.jpg
13633,14203,B073Q3L8RS,31-tNcKqr4L,LAMP,test,FALSE,Error?,,,,,,,30.0,16.0,,4.5,,,,,,,https://m.media-amazon.com/images/I/31-tNcKqr4L.AC.jpg
13634,14204,B08KCY7CJ1,41xgZ-YXLjL,LAMP,train,FALSE,Error?,,,,,,,7.3,11.8,,11.8,,,,,,,https://m.media-amazon.com/images/I/41xgZ-YXLjL.AC.jpg
13635,14205,B08FHL2WLH,41dRBImn-LL,LAMP,train,FALSE,Error?,,,,,,,18.0,6.5,,6.5,,,,,,,https://m.media-amazon.com/images/I/41dRBImn-LL.AC.jpg
13636,14206,B08KDHG7LT,31X1AG6Ju5L,LAMP,train,FALSE,Error?,13.0,10.0,,10.0,,,5.1,3.9,,3.9,,,,,,,https://m.media-amazon.com/images/I/31X1AG6Ju5L.AC.jpg
13637,14207,B08L3JZ91V,419RC9xIWBL,LAMP,train,FALSE,Error?,,12.0,,12.0,,,,4.7,,4.7,,,,,,,https://m.media-amazon.com/images/I/419RC9xIWBL.AC.jpg
13638,14208,B076PSW6V3,31J5P5NV4jL,LAMP,test,FALSE,Error?,,,,,,,19.5,7.0,,7.0,,,,,,,https://m.media-amazon.com/images/I/31J5P5NV4jL.AC.jpg
13639,14209,B0843GDD3R,31Aa3Cj24bL,LAMP,train,FALSE,Error?,,,,,,,17.5,8.0,,8.0,,,,,,,https://m.media-amazon.com/images/I/31Aa3Cj24bL.AC.jpg
13640,14210,B00HS3J08U,31WpKJJXuWL,LAMP,test,FALSE,Error?,,,,,,,16.0,9.0,,9.0,,,,,,,https://m.media-amazon.com/images/I/31WpKJJXuWL.AC.jpg
13641,14211,B00HS3J0KS,31uWaRPcCML,LAMP,test,FALSE,Error?,,,,,,,16.0,9.0,,9.0,,,,,,,https://m.media-amazon.com/images/I/31uWaRPcCML.AC.jpg
13642,14212,B00HS3JXFU,31KwyO1CPxL,LAMP,test,FALSE,Error?,,,,,,,16.0,9.0,,9.0,,,,,,,https://m.media-amazon.com/images/I/31KwyO1CPxL.AC.jpg
13643,14213,B07KVRK1WF,51-WvxJ+yML,LAMP,train,3,Error?,12.5,11.0,,11.0,,,4.92,4.33,,4.33,,,,,,,https://m.media-amazon.com/images/I/51-WvxJ+yML.AC.jpg
13644,14214,B08N3XQ2MB,51TFlfrxKeL,LAMP,train,FALSE,Error?,21.0,11.0,,8.6,,,8.27,4.33,,3.39,,,,,,,https://m.media-amazon.com/images/I/51TFlfrxKeL.AC.jpg
13645,14215,B08NTH8GZD,31SmUxVdvUL,LAMP,train,FALSE,Error?,20.3,10.0,,10.0,,,7.98,3.93,,3.93,,,,,,,https://m.media-amazon.com/images/I/31SmUxVdvUL.AC.jpg
13646,14216,B0845SP6XC,31aSDQ6wvbL,LAMP,test,FALSE,,,,,,,,21.0,10.0,,6.0,,,,,,,https://m.media-amazon.com/images/I/31aSDQ6wvbL.AC.jpg
13647,14217,B0845TSNP7,31h8eNI44xL,LAMP,train,FALSE,,,,,,,,21.0,10.0,,6.0,,,,,,,https://m.media-amazon.com/images/I/31h8eNI44xL.AC.jpg
13648,14218,B0845Y1HM9,31c4TzyWWVL,LAMP,train,FALSE,,,,,,,,21.0,10.0,,6.0,,,,,,,https://m.media-amazon.com/images/I/31c4TzyWWVL.AC.jpg
13649,14219,B08LQWZXGL,41u0o6uyE1L,LAMP,train,FALSE,Error?,,,,,,,19.0,9.0,,9.0,,,,,,,https://m.media-amazon.com/images/I/41u0o6uyE1L.AC.jpg
13650,14220,B07TBNV37J,31RxagbwXoL,LAMP,train,FALSE,Error?,,,,,,,18.11,9.45,,9.45,,,,,,,https://m.media-amazon.com/images/I/31RxagbwXoL.AC.jpg
13651,14221,B082Y6RXZL,31KjoM0RPVL,LAMP,test,FALSE,Error?,25.0,10.0,,10.0,,,9.8,3.9,,3.9,,,,,,,https://m.media-amazon.com/images/I/31KjoM0RPVL.AC.jpg
13652,14222,B075X12QV5,31y7k+rL4uL,LAMP,train,FALSE,Error?,,,,,,,19.0,9.5,,9.5,,,,,,,https://m.media-amazon.com/images/I/31y7k+rL4uL.AC.jpg
13653,14223,B08C9SP47B,31TJAQabu3L,LAMP,test,FALSE,,21.0,10.0,,12.0,,,8.3,3.9,,4.7,,,,,,,https://m.media-amazon.com/images/I/31TJAQabu3L.AC.jpg
13654,14224,B089FQNJ12,41EHHGZFDTL,LAMP,test,FALSE,Error?,53.5,19.5,,19.5,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41EHHGZFDTL.AC.jpg
13655,14225,B08YK76DVY,41bWj4cElUL,LAMP,train,FALSE,Error?,21.0,16.0,,6.0,,,8.3,6.3,,2.4,,,,,,,https://m.media-amazon.com/images/I/41bWj4cElUL.AC.jpg
13656,14226,B08QN3VNQ1,51JYvX1mL7L,LAMP,train,7,,20.3,19.3,,3.3,,,8.0,7.6,,1.3,,,,,,,https://m.media-amazon.com/images/I/51JYvX1mL7L.AC.jpg
13657,14227,B07X7L4CBH,31BFd7JUkjL,LAMP,test,FALSE,OCR - Oversplit,,,,,,,20.25,7.125,,12.375,,,,,,,https://m.media-amazon.com/images/I/31BFd7JUkjL.AC.jpg
13658,14228,B08QN6W3R6,51QDFLI+Q7L,LAMP,train,FALSE,,19.5,19.8,,3.3,,,7.7,7.8,,1.3,,,,,,,https://m.media-amazon.com/images/I/51QDFLI+Q7L.AC.jpg
13659,14229,B075ZJ2LSZ,31AeNAknU2L,LAMP,train,FALSE,Error?,,,,,,,28.0,6.0,,6.0,,,,,,,https://m.media-amazon.com/images/I/31AeNAknU2L.AC.jpg
13660,14230,B0884411RN,31if8OlA4iL,LAMP,train,FALSE,Error?,,,,,,,20.25,10.0,,10.0,,,,,,,https://m.media-amazon.com/images/I/31if8OlA4iL.AC.jpg
13661,14231,B07CSPQBG3,41ld1cIgIAL,LAMP,train,FALSE,Error?,32.5,16.0,,,,,12.8,6.3,,6.3,,,,,,,https://m.media-amazon.com/images/I/41ld1cIgIAL.AC.jpg
13662,14232,B088493NPC,31sdPEEobFL,LAMP,train,FALSE,Error?,,,,,,,20.0,11.0,,11.0,,,,,,,https://m.media-amazon.com/images/I/31sdPEEobFL.AC.jpg
13663,14233,B08P3MWLM9,31+7Gb8zriL,LAMP,train,FALSE,Error?,,,,,,,22.0,10.0,,10.0,,,,,,,https://m.media-amazon.com/images/I/31+7Gb8zriL.AC.jpg
13664,14234,B08MT96V84,41j-EuWFroL,LAMP,train,FALSE,Error?,,,,,,,21.5,11.0,,11.0,,,,,,,https://m.media-amazon.com/images/I/41j-EuWFroL.AC.jpg
13665,14235,B08JCZ154M,31J5vV7ljUL,LAMP,train,FALSE,Error?,60.0,,,,,,23.6,10.6,,10.6,,,,,,,https://m.media-amazon.com/images/I/31J5vV7ljUL.AC.jpg
13666,14236,B07H7FM95X,31Old3sHhgL,LAMP,train,FALSE,Error?,37.0,26.0,,19.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31Old3sHhgL.AC.jpg
13667,14237,B07MKJVHTJ,41NtFwAK5ZL,LAMP,train,FALSE,Error?,,,,,,,22.0,12.0,,12.0,,,,,,,https://m.media-amazon.com/images/I/41NtFwAK5ZL.AC.jpg
13668,14238,B00G7TFDRS,312Bqq-8ZHL,LAMP,test,FALSE,Error?,,,,,,,25.0,11.0,,11.0,,,,,,,https://m.media-amazon.com/images/I/312Bqq-8ZHL.AC.jpg
13669,14239,B08FBT8LKJ,41w8zpADeoL,LAMP,train,FALSE,Error?,22.0,14.0,,14.0,,,8.7,5.5,,5.5,,,,,,,https://m.media-amazon.com/images/I/41w8zpADeoL.AC.jpg
13670,14240,B089MBR556,41UNCh8GAOL,LAMP,train,FALSE,Error?,,,,,,,25.0,7.0,,16.0,,,,,,,https://m.media-amazon.com/images/I/41UNCh8GAOL.AC.jpg
13671,14241,B08B3XJTKF,51tR33HI2PL,LAMP,train,FALSE,,16.9,14.9,,14.9,,,6.6,5.86,,5.86,,,,,,,https://m.media-amazon.com/images/I/51tR33HI2PL.AC.jpg
13672,14242,B08MWRS8K2,31HS9dhQL6L,LAMP,test,FALSE,Error?,,,,,,,24.25,12.0,,12.0,,,,,,,https://m.media-amazon.com/images/I/31HS9dhQL6L.AC.jpg
13673,14243,B088KDG15C,4194aTK8lpL,LAMP,train,FALSE,,,,,,,,11.8,18.5,,18.5,,,,,,,https://m.media-amazon.com/images/I/4194aTK8lpL.AC.jpg
13674,14244,B08CZY772J,41PiP6frJ1L,LAMP,test,FALSE,OCR - Oversplit,42.0,12.0,,12.0,,,16.5,4.7,,4.7,,,,,,,https://m.media-amazon.com/images/I/41PiP6frJ1L.AC.jpg
13675,14245,B08DN2XMLN,31jgIIY18nL,LAMP,train,6,Error?,35.0,13.0,,13.0,,,13.78,5.12,,5.12,,,,,,,https://m.media-amazon.com/images/I/31jgIIY18nL.AC.jpg
13676,14246,B08LQSWJSH,31jea8TYc1L,LAMP,train,FALSE,Error?,,,,,,,23.5,14.0,,14.0,,,,,,,https://m.media-amazon.com/images/I/31jea8TYc1L.AC.jpg
13677,14247,B088M5W63S,51nbI9bbx+L,LAMP,test,FALSE,Error?,27.0,18.5,,18.5,,,10.62,7.4,,7.4,,,,,,,https://m.media-amazon.com/images/I/51nbI9bbx+L.AC.jpg
13678,14248,B08FBFKH1Y,41PPzIYOMBL,LAMP,test,FALSE,Error?,40.0,26.0,,26.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41PPzIYOMBL.AC.jpg
13679,14249,B07GC524XT,41mcevXX3ML,LAMP,test,FALSE,Error?,,,,,,,24.5,14.0,,14.0,,,,,,,https://m.media-amazon.com/images/I/41mcevXX3ML.AC.jpg
13680,14250,B08GLPM6QQ,31n+7mJ0CYL,LAMP,test,FALSE,Error?,,,,,,,23.0,15.0,,15.0,,,,,,,https://m.media-amazon.com/images/I/31n+7mJ0CYL.AC.jpg
13681,14251,B08CQVNVST,51lH6ON2jXL,LAMP,train,FALSE,Error?,39.5,13.5,,13.5,,,15.5,5.3,,5.3,,,,,,,https://m.media-amazon.com/images/I/51lH6ON2jXL.AC.jpg
13682,14252,B08HV2HTGB,31oQ4FkcnqL,LAMP,train,FALSE,Error?,,,,,,,25.88,14.0,,14.0,,,,,,,https://m.media-amazon.com/images/I/31oQ4FkcnqL.AC.jpg
13683,14253,B08P9JSN21,419KSFCdfpL,LAMP,train,TRUE,Error?,,,,,,,20.08,16.9,,16.9,,,,,,,https://m.media-amazon.com/images/I/419KSFCdfpL.AC.jpg
13684,14254,B01M4P6RBQ,31TBVg5h2YL,LAMP,test,FALSE,Error?,,,,,,,26.0,14.0,,14.0,,,,,,,https://m.media-amazon.com/images/I/31TBVg5h2YL.AC.jpg
13685,14255,B07PDVN8F6,41OHOpVPzkL,LAMP,train,FALSE,Error?,,,,,,,28.0,13.0,,13.0,,,,,,,https://m.media-amazon.com/images/I/41OHOpVPzkL.AC.jpg
13686,14256,B00DOYE0U0,31b8tgtPTCL,LAMP,test,FALSE,OCR - Oversplit,,,,,,,26.5,14.0,,14.0,,,,,,,https://m.media-amazon.com/images/I/31b8tgtPTCL.AC.jpg
